10736,2.20,2.20,0.2444,0.2444,0.00,0.00,10
10747,1.50,1.50,0.1222,0.1222,0.00,0.00,10
10760,2.24,2.24,0.3666,0.3666,0.00,0.00,10
10771,2.20,2.20,0.0000,0.0000,0.00,0.00,10
10782,1.29,1.29,0.2444,0.2444,0.00,0.00,10
10795,1.43,1.43,0.2444,0.2444,0.00,0.00,10
10806,1.43,1.43,0.0000,0.0000,0.00,0.00,10
10817,1.23,1.23,0.0000,0.0000,0.00,0.00,10
10829,1.08,1.08,0.0000,0.0000,0.00,0.00,10
10841,1.81,1.81,0.4888,0.4888,0.00,0.00,10
10853,2.25,2.25,0.6109,0.6109,0.00,0.00,10
10864,2.45,2.45,0.2444,0.2444,0.00,0.00,10
10875,1.45,1.45,0.7331,0.7331,0.00,0.00,10
10888,1.88,1.88,0.3666,0.3666,0.00,0.00,10
10899,1.46,1.46,0.0000,0.0000,0.00,0.00,10
10910,1.60,1.60,-0.1222,-0.1222,0.00,0.00,10
10923,1.16,1.16,0.2444,0.2444,0.00,0.00,10
10934,1.50,1.50,0.2444,0.2444,0.00,0.00,10
10945,2.19,2.19,0.1222,0.1222,0.00,0.00,10
10957,1.60,1.60,0.4888,0.4888,0.00,0.00,10
10969,1.73,1.73,0.2444,0.2444,0.00,0.00,10
10980,1.68,1.68,0.3666,0.3666,0.00,0.00,10
